x,y,z,id,u,v,phi
0.005,0.00019999560784314,0,4.3921568627372e-09,0.099907404437627,0.049953528825262,-1.4540638589971e-05
0.005,0.00019999558823529,0,4.4117647058912e-09,0.09990732766805,0.049953493191177,-1.4417733892255e-05
0.005,0.00019999556862745,0,4.4313725490182e-09,0.099907250898473,0.049953457557093,-1.4294829194878e-05
0.005,0.00019999554901961,0,4.4509803921451e-09,0.099907174128897,0.049953421923008,-1.4171924497331e-05
0.005,0.00019999552941176,0,4.4705882352991e-09,0.09990709735932,0.049953386288923,-1.4049019799955e-05
0.005,0.00019999550980392,0,4.4901960784261e-09,0.099907020589743,0.049953350654839,-1.3926115102578e-05
0.005,0.00019999549019608,0,4.509803921553e-09,0.099906943820167,0.049953315020754,-1.3803210405201e-05
0.005,0.00019999547058824,0,4.529411764707e-09,0.09990686705059,0.049953279386669,-1.3680305707654e-05
0.005,0.00019999545098039,0,4.549019607834e-09,0.099906790281013,0.049953243752585,-1.3557401010278e-05
0.005,0.00019999543137255,0,4.568627450988e-09,0.099906713511437,0.0499532081185,-1.3434496312901e-05
0.005,0.00019999541176471,0,4.588235294115e-09,0.09990663674186,0.049953172484415,-1.3311591615524e-05
0.005,0.00019999539215686,0,4.6078431372419e-09,0.099906559972283,0.049953136850331,-1.3188686917977e-05
0.005,0.00019999537254902,0,4.6274509803959e-09,0.099906483202707,0.049953101216246,-1.3065782220431e-05
0.005,0.00019999535294118,0,4.6470588235229e-09,0.09990640643313,0.049953065582162,-1.2942877523224e-05
0.005,0.00019999533333333,0,4.6666666666769e-09,0.099906329663553,0.049953029948077,-1.2819972825507e-05
0.005,0.00019999531372549,0,4.6862745098038e-09,0.099906252893977,0.049952994313992,-1.2697068128301e-05
0.005,0.00019999529411765,0,4.7058823529308e-09,0.0999061761244,0.049952958679907,-1.2574163430754e-05
0.005,0.0001999952745098,0,4.7254901960848e-09,0.099906099354823,0.049952923045823,-1.2451258733207e-05
0.005,0.00019999525490196,0,4.7450980392117e-09,0.099906022585247,0.049952887411738,-1.232835403583e-05
0.005,0.00019999523529412,0,4.7647058823387e-09,0.09990594581567,0.049952851777654,-1.2205449338624e-05
0.005,0.00019999521568627,0,4.7843137254927e-09,0.099905869046093,0.049952816143569,-1.2082544641077e-05
0.005,0.00019999519607843,0,4.8039215686196e-09,0.099905792276517,0.049952780509484,-1.195963994353e-05
0.005,0.00019999517647059,0,4.8235294117737e-09,0.09990571550694,0.0499527448754,-1.1836735245984e-05
0.005,0.00019999515686275,0,4.8431372549006e-09,0.099905638737363,0.049952709241315,-1.1713830548777e-05
0.005,0.0001999951372549,0,4.8627450980276e-09,0.099905561967787,0.04995267360723,-1.159092585106e-05
0.005,0.00019999511764706,0,4.8823529411816e-09,0.09990548519821,0.049952637973146,-1.1468021153683e-05
0.005,0.00019999509803922,0,4.9019607843085e-09,0.099905408428633,0.049952602339061,-1.1345116456137e-05
0.005,0.00019999507843137,0,4.9215686274355e-09,0.099905331659057,0.049952566704976,-1.122221175893e-05
0.005,0.00019999505882353,0,4.9411764705895e-09,0.09990525488948,0.049952531070892,-1.1099307061383e-05
0.005,0.00019999503921569,0,4.9607843137164e-09,0.099905178119903,0.049952495436807,-1.0976402364006e-05
0.005,0.00019999501960784,0,4.9803921568705e-09,0.099905101350327,0.049952459802722,-1.085349766663e-05
0.005,0.000199995,0,4.9999999999974e-09,0.09990502458075,0.049952424168638,-1.0730592969083e-05
